event_id,trigger,solver_called
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0056,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0057,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0058,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0059,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0060,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0061,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0062,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0063,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0064,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0065,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0066,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0067,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0068,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0069,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0070,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0071,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0072,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0073,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0074,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0075,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0076,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0077,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0078,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0079,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0080,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0081,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0082,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0083,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0084,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0085,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0086,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0087,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0088,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0089,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0090,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0091,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0092,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0093,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0094,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0095,True,True
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0096,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0097,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0098,False,False
enrips_ORTEC-VRPTW-ASYM-0797afaf-d1-n313-k20_e0099,True,True
