event_id,timestamp,U,S,R,D,theta,trigger,solver_called,severity_minutes,delay_probability
sol_r104_e0017,34.10110088854744,0.45,0.7191544335705292,0.0,0.4047886083926323,0.6626438262580083,False,False,30.0,0.9
sol_r104_e0018,36.62133309412455,0.016666666666666666,0.8173230923108514,0.0,0.2126641064110462,0.6473356270177897,False,False,2.0,0.5
sol_r104_e0019,38.303781121846036,0.9,0.8038263570565632,0.0,0.6509565892641408,0.6374336511213656,True,True,105.0,0.9
sol_r104_e0020,39.12907127516012,0.02333333333333333,0.8226556629771726,0.0,0.21733058241095982,0.6944636305024819,False,False,2.0,0.7
sol_r104_e0021,40.73044207953663,0.04000000000000001,0.943598565767618,0.0,0.2558996414419045,0.6839145686951159,False,False,3.0,0.8
sol_r104_e0022,41.45114644122082,0.024999999999999998,0.7808913846523193,0.0,0.20772284616307984,0.6792489711731841,False,False,5.0,0.3
sol_r104_e0023,43.27108310549512,0.024999999999999998,0.79182303271141,0.0,0.2104557581778525,0.6676893828302016,False,False,5.0,0.3
sol_r104_e0024,47.60376311538045,1.0,0.8085497563895797,0.0,0.7021374390973949,0.6414069661598061,True,True,114.0,1.0
sol_r104_e0025,47.74714040556909,0.016666666666666666,0.8803705472029533,0.0,0.22842597013407165,0.6990332432460852,False,False,2.0,0.5
sol_r104_e0026,49.57919268893503,0.024999999999999998,0.8861972181141988,0.0,0.23404930452854972,0.6868614685188791,False,False,5.0,0.3
sol_r104_e0027,53.08788795291317,0.024999999999999998,0.767826636901577,0.0,0.20445665922539427,0.6644638304951649,False,False,5.0,0.3
sol_r104_e0028,53.9347599284438,0.02333333333333333,0.6552340506597281,0.0,0.17547517933159867,0.6592321629480251,False,False,2.0,0.7
sol_r104_e0029,56.641144047471364,0.02333333333333333,0.7377711855186124,0.0,0.19610946304631977,0.6429517649274215,False,False,2.0,0.7
sol_r104_e0030,59.55593009112139,0.9,0.7867052462845647,0.0,0.6466763115711411,0.6261413780344143,True,True,120.0,0.9
sol_r104_e0031,59.62007191314949,0.04000000000000001,0.8181330595870199,0.0,0.22453326489675496,0.6995672509145541,False,False,3.0,0.8
sol_r104_e0032,59.75151073479847,0.09999999999999999,0.6354860255536117,0.0,0.2088715063884029,0.698681765259638,False,False,10.0,0.6
sol_r104_e0033,65.2333391604531,0.024999999999999998,0.88883805265874,0.0,0.23470951316468502,0.6632639309019148,False,False,5.0,0.3
sol_r104_e0034,70.39384475033772,0.011666666666666665,0.9478138315099943,0.0,0.2427867912108319,0.6324809556497619,False,False,1.0,0.7
sol_r104_e0035,71.07795417543474,0.024999999999999998,0.6056824233702238,1.0,0.41392060584255597,0.628576142411202,False,False,5.0,0.3
sol_r104_e0036,74.66724537718457,0.024999999999999998,0.796119584067158,0.0,0.2115298960167895,0.6087328114076387,False,False,5.0,0.3
sol_r104_e0037,83.7480601679419,0.02333333333333333,0.7967574603044556,0.0,0.21085603174278056,0.5630508481853111,False,False,2.0,0.7
sol_r104_e0038,84.46681494782794,1.0,0.7743853277922123,0.0,0.693596331948053,0.5596938751034151,True,True,108.0,1.0
sol_r104_e0039,86.70855957191442,0.9,0.6561070656577468,0.0,0.6140267664144368,0.685119807802475,False,False,120.0,0.9
sol_r104_e0040,88.54624246806826,0.024999999999999998,0.9554374863674652,0.0,0.2513593715918663,0.6732894271283054,False,False,5.0,0.3
sol_r104_e0041,88.66682906635417,0.049999999999999996,0.8913138083814353,0.0,0.2478284520953588,0.6725244736787575,False,False,10.0,0.3
sol_r104_e0042,89.35455531328532,0.016666666666666666,0.7757058054982668,0.0,0.20225978470790004,0.6681881610460092,False,False,2.0,0.5
sol_r104_e0043,91.43226401591274,0.02666666666666667,0.7456727169728501,0.0,0.19975151257654586,0.6553560621799869,False,False,2.0,0.8
sol_r104_e0044,92.57237893886841,0.024999999999999998,0.8569626959751363,0.0,0.2267406739937841,0.6484827153052601,False,False,5.0,0.3
sol_r104_e0045,102.31230989225094,0.9,0.7712846055695587,0.0,0.6428211513923897,0.5943178311574129,True,True,120.0,0.9
sol_r104_e0046,103.15089110316671,0.041666666666666664,0.761696875833925,0.0,0.2112575522918146,0.6943750284591639,False,False,5.0,0.5
sol_r104_e0047,105.5400781999687,0.08333333333333333,0.9520163473032371,0.0,0.27967075349247594,0.678731589728122,False,False,10.0,0.5
sol_r104_e0048,110.98566646694454,0.024999999999999998,0.8432943197452003,0.0,0.2233235799363001,0.6451032938544161,False,False,5.0,0.3
sol_r104_e0049,111.46347857973306,0.024999999999999998,0.9750337593051382,0.0,0.25625843982628455,0.6422816404901515,False,False,5.0,0.3
sol_r104_e0050,112.30052701892409,0.02333333333333333,0.7415471696260965,0.0,0.19705345907319077,0.6373870513293243,False,False,2.0,0.7
sol_r104_e0051,112.89694066027883,1.0,0.6549315086452561,0.0,0.663732877161314,0.6339368635549361,True,True,120.0,1.0
sol_r104_e0052,115.8787859862366,0.02333333333333333,0.7585135364384132,0.0,0.20129505077626997,0.6803160345807471,False,False,2.0,0.7
sol_r104_e0053,122.29978797912997,0.02333333333333333,0.8481169228997155,0.0,0.22369589739159554,0.6408034987749709,False,False,2.0,0.7
sol_r104_e0054,122.45347028179313,0.011666666666666665,0.9354512879545352,0.0,0.23969615532196714,0.639903642639479,False,False,1.0,0.7
sol_r104_e0055,124.57702109560108,0.09999999999999999,0.8813009769149421,0.0,0.27032524422873555,0.6276796600868312,False,False,10.0,0.6
sol_r104_e0056,126.07410110991745,0.02666666666666667,0.8310836991046444,0.0,0.22110425810949444,0.6192929295094419,False,False,2.0,0.8
sol_r104_e0057,128.81306711632965,0.08333333333333333,0.7235848052373964,0.0,0.22256286797601577,0.6044281642921385,False,False,10.0,0.5
sol_r104_e0058,129.61149434183633,0.08333333333333333,0.8845061234216466,0.0,0.2627931975220783,0.6002087052709718,False,False,10.0,0.5
sol_r104_e0059,134.18877002549814,0.024999999999999998,0.825479804299162,0.0,0.21886995107479051,0.5769705619692973,False,False,5.0,0.3
sol_r104_e0060,134.2941038971291,0.09999999999999999,0.913741211004332,0.0,0.278435302751083,0.5764543537552365,False,False,10.0,0.6
sol_r104_e0061,139.64147039059196,0.02,0.7846552930302807,0.0,0.20616382325757018,0.5512919224581765,False,False,2.0,0.6
sol_r104_e0062,143.56409855963122,0.024999999999999998,0.8369818052624592,0.0,0.22174545131561482,0.5340755472624943,False,False,5.0,0.3
sol_r104_e0063,143.94090930668125,0.02333333333333333,0.9107282052489332,0.0,0.23934871797889995,0.5324744356078924,False,False,2.0,0.7
sol_r104_e0064,146.50014585705458,0.9,0.7178737706330548,0.0,0.6294684426582637,0.521836152645561,True,True,120.0,0.9
sol_r104_e0065,150.25419394752458,0.024999999999999998,0.757249935167781,0.0,0.20181248379194527,0.6753604220471792,False,False,5.0,0.3
sol_r104_e0066,152.68397120946997,0.02333333333333333,0.8440642784766563,0.0,0.22268273628583074,0.6601365702803207,False,False,2.0,0.7
sol_r104_e0067,153.49275529094064,0.04000000000000001,0.8124703588787543,0.0,0.2231175897196886,0.6551909515318342,False,False,3.0,0.8
sol_r104_e0068,156.12324536076417,0.02,0.929548558082831,0.0,0.24238713952070776,0.6395144993676063,False,False,2.0,0.6
sol_r104_e0069,165.62580325930287,0.024999999999999998,0.8586472496775661,0.0,0.22716181241939154,0.5877691661304947,False,False,5.0,0.3
sol_r104_e0070,167.1156528330582,1.0,0.6899091452570947,0.0,0.6724772863142736,0.5803045072145675,True,True,120.0,1.0
sol_r104_e0071,167.5278101894327,0.01,0.6011494637501298,0.0,0.15528736593753245,0.6972265200047363,False,False,2.0,0.3
sol_r104_e0072,169.71411891599277,0.9,0.9645857634709049,0.0,0.6911464408677263,0.6827977771397471,True,True,120.0,0.9
sol_r104_e0073,175.01889838781997,0.024999999999999998,0.9395494994698275,0.0,0.24738737486745688,0.6655803141018092,False,False,5.0,0.3
sol_r104_e0074,175.67410413805177,0.016666666666666666,0.942950526067393,0.0,0.2440709648501816,0.6615159600556784,False,False,2.0,0.5
sol_r104_e0075,177.0142114193526,1.0,0.8104545558598563,0.0,0.7026136389649641,0.6533264143268342,True,True,120.0,1.0
sol_r104_e0076,177.41163614166607,0.9,0.7157299056513857,0.0,0.6289324764128464,0.6973253632959235,False,False,120.0,0.9
sol_r104_e0077,178.30831061214423,0.049999999999999996,0.9416658789502796,0.0,0.26041646973756993,0.6913490658423367,False,False,10.0,0.3
sol_r104_e0078,179.84128321093013,0.08333333333333333,0.9574243232755206,0.0,0.28102274748554684,0.6813162181496946,False,False,10.0,0.5
sol_r104_e0079,181.4642750338021,0.45,0.8140132829067199,0.0,0.42850332072667996,0.6709426615432514,False,False,30.0,0.9
sol_r104_e0080,187.08541652739618,0.02333333333333333,0.646431281964795,0.0,0.17327448715786542,0.6369051243067041,False,False,2.0,0.7
sol_r104_e0081,187.64799759728479,0.02333333333333333,0.9190164808816678,0.0,0.2414207868870836,0.6336538792857334,False,False,2.0,0.7
sol_r104_e0082,191.83152026819369,0.45,0.8055780840073891,0.0,0.42639452100184727,0.6103183513669903,False,False,30.0,0.9
sol_r104_e0083,192.23074573389167,0.15,0.845980992670516,0.0,0.286495248167629,0.6081670752031979,False,False,15.0,0.6
sol_r104_e0084,193.55387966656582,0.08333333333333333,0.846362573979333,0.0,0.25325731016149994,0.6011286073474817,False,False,10.0,0.5
sol_r104_e0085,196.71592994530252,0.013333333333333334,0.8103294748804275,0.0,0.20924903538677353,0.5848631044501229,False,False,1.0,0.8
sol_r104_e0086,200.7004791487209,0.016666666666666666,0.7698812684334215,0.0,0.2008036504416887,0.565435292804272,False,False,2.0,0.5
sol_r104_e0087,201.91848688451222,0.03333333333333333,0.7937717092409396,0.0,0.21510959397690158,0.5597245799466462,False,False,5.0,0.4
sol_r104_e0088,205.01651098592882,0.024999999999999998,0.7484693130653419,0.0,0.1996173282663355,0.5456608703630539,False,False,5.0,0.3
sol_r104_e0089,206.2919099579046,0.02333333333333333,0.7216482249733255,0.0,0.19207872290999803,0.5400583485637489,False,False,2.0,0.7
sol_r104_e0090,206.4127924451489,0.024999999999999998,0.7544619935626231,0.0,0.2011154983906558,0.5395328804875744,False,False,5.0,0.3
sol_r104_e0091,206.85588444333402,0.024999999999999998,0.735221823955995,0.0,0.19630545598899876,0.5376149157707838,False,False,5.0,0.3
sol_r104_e0092,207.31525109967745,0.02,0.8412157836286279,0.0,0.220303945907157,0.5356399174153704,False,False,2.0,0.6
sol_r104_e0093,216.3223647885881,0.041666666666666664,0.8910522717337925,0.0,0.24359640126678148,0.4995415120280685,False,False,5.0,0.5
sol_r104_e0094,216.35939502522348,0.02333333333333333,0.9595231787534687,0.0,0.25154746135503386,0.4994029417976831,False,False,2.0,0.7
sol_r104_e0095,217.7166206080684,1.0,0.6965891358303956,0.0,0.6741472839575989,0.4943768362880573,True,True,120.0,1.0
sol_r104_e0096,222.5460462755321,0.09999999999999999,0.8399216070143579,0.0,0.2599804017535895,0.6685541188227935,False,False,10.0,0.6
sol_r104_e0097,222.96016408688058,0.06666666666666667,0.9065107771350676,0.0,0.2599610276171002,0.665962216569457,False,False,10.0,0.4
sol_r104_e0098,224.1719450242742,0.011666666666666665,0.7276624850587977,0.0,0.18774895459803276,0.6584696913318004,False,False,1.0,0.7
sol_r104_e0099,227.27361696348652,0.041666666666666664,0.9430233227308011,0.0,0.2565891640160336,0.6399009129302957,False,False,5.0,0.5
