event_id,timestamp,U,S,R,D,theta,trigger,solver_called,severity_minutes,delay_probability
svrp_013_e0032,450.3937752358791,0.2333333333333333,0.8727847775837896,0.0,0.33486286106261404,0.5127987901938762,False,False,20.0,0.7
svrp_013_e0033,452.81764005728735,0.2,0.6089900955769242,0.0,0.25224752389423105,0.5034155701009894,False,False,15.0,0.8
svrp_013_e0034,463.22338595588633,0.09333333333333334,0.749121553983064,0.0,0.23394705516243267,0.4667933340900505,False,False,7.0,0.8
svrp_013_e0035,476.3237943107778,0.024999999999999998,0.6553322591417017,0.0,0.17633306478542543,0.4281166008792024,False,False,5.0,0.3
svrp_013_e0036,477.29839172327263,0.024999999999999998,0.7318313495193953,0.0,0.19545783737984884,0.42553166180244545,False,False,5.0,0.3
svrp_013_e0037,495.36471281401947,0.175,0.7066577130905929,0.0,0.2641644282726482,0.38386403483294584,False,False,15.0,0.7
svrp_013_e0038,518.0604717768299,1.0,0.8602998791551226,0.0,0.7150749697887806,0.3452388774453908,True,True,99.0,1.0
svrp_013_e0039,524.710440366221,0.02666666666666667,0.9917575587712006,0.0,0.26127272302613347,0.6572788369441465,False,False,2.0,0.8
svrp_013_e0040,548.1668495424545,0.024999999999999998,0.9672498397358511,0.0,0.2543124599339628,0.5364751844806444,False,False,5.0,0.3
svrp_013_e0041,554.5758669765804,0.175,0.7121977833820766,0.0,0.26554944584551915,0.5102171968453129,False,False,15.0,0.7
svrp_013_e0042,560.3956601080697,0.175,0.6931430319613667,0.0,0.26078575799034165,0.4884643343879761,False,False,15.0,0.7
svrp_013_e0043,579.2661143115671,0.04000000000000001,0.9064944501514077,0.0,0.24662361253785192,0.4296773863493798,False,False,3.0,0.8
svrp_013_e0044,599.1715469523248,0.2,0.8161585123511046,0.0,0.3040396280877762,0.38329723111413017,False,False,15.0,0.8
svrp_013_e0045,604.5867540967512,0.175,0.7659529717517926,0.0,0.2789882429379481,0.37289782854745146,False,False,15.0,0.7
svrp_013_e0046,620.1790223235834,0.2,0.8137591559188518,0.0,0.30343978897971297,0.34726792891824954,False,False,15.0,0.8
svrp_013_e0047,677.7250876274749,0.175,0.7158699525334302,0.0,0.2664674881333575,0.2910289676387189,False,False,15.0,0.7
svrp_013_e0048,685.2644621155982,0.45,0.8575875407286029,0.0,0.4393968851821507,0.2866417290046037,True,True,30.0,0.9
svrp_013_e0049,688.6677333532881,0.2,0.6208075241055914,0.0,0.25520188102639785,0.677604419289416,False,False,15.0,0.8
svrp_013_e0050,697.4939105402186,0.011666666666666665,0.8150788505984689,0.0,0.20960304598295054,0.624580171592647,False,False,1.0,0.7
svrp_013_e0051,713.3265071980125,0.15,0.68821190046415,0.0,0.24705297511603752,0.5453960228884529,False,False,15.0,0.6
svrp_013_e0052,714.9261469866184,0.175,0.6286524579315932,0.0,0.2446631144828983,0.5383924740949342,False,False,15.0,0.7
svrp_013_e0053,721.0011910114557,0.175,0.9138949439178784,0.0,0.3159737359794696,0.5132743513069542,False,False,15.0,0.7
svrp_013_e0054,724.5848857327813,0.02666666666666667,0.8630421878714816,0.0,0.22909388030120373,0.49949558721112775,False,False,2.0,0.8
svrp_013_e0055,729.5596822753072,0.175,0.9313054034088677,0.0,0.32032635085221695,0.48155542931883977,False,False,15.0,0.7
svrp_013_e0056,730.2979020603641,0.04000000000000001,0.8605219017003916,0.0,0.2351304754250979,0.47900549149469096,False,False,3.0,0.8
svrp_013_e0057,747.4894967606526,0.08333333333333333,0.8699180603325731,0.0,0.25914618174980997,0.42695085932385435,False,False,10.0,0.5
svrp_013_e0058,768.7679827784453,0.175,0.7353367142986662,0.0,0.2713341785746666,0.3785984517962522,False,False,15.0,0.7
svrp_013_e0059,792.4850679184374,0.125,0.8300920426635657,0.0,0.2700230106658914,0.3401016516479227,False,False,10.0,0.75
svrp_013_e0060,835.2569017297502,0.2,0.7357382025405813,0.0,0.28393455063514533,0.2974350301547828,False,False,15.0,0.8
svrp_013_e0061,863.1573805999112,1.0,0.7133278187267182,0.0,0.6783319546816795,0.28121359713534155,True,True,120.0,1.0
svrp_013_e0062,875.305683078494,0.175,0.6524313808764,0.0,0.25060784521909996,0.625036384120663,False,False,15.0,0.7
svrp_013_e0063,876.0959240327652,0.175,0.7581956343902582,0.0,0.27704890859756454,0.6206170915100669,False,False,15.0,0.7
svrp_013_e0064,877.292899653696,0.02,0.7539780045844438,0.0,0.19849450114611095,0.6140221789484575,False,False,2.0,0.6
svrp_013_e0065,881.2459282852427,0.024999999999999998,0.9441670308722923,0.0,0.24854175771807308,0.593064805790602,False,False,5.0,0.3
svrp_013_e0066,884.4413591276401,0.02333333333333333,0.7327293066665543,0.0,0.19484899333330524,0.5770090691277961,False,False,2.0,0.7
svrp_013_e0067,884.5007199519466,0.04000000000000001,0.7933928950415934,0.0,0.21834822376039836,0.5767180258028259,False,False,3.0,0.8
svrp_013_e0068,892.7238171377971,0.175,0.9024072195249807,0.0,0.31310180488124517,0.5388048021131586,False,False,15.0,0.7
svrp_013_e0069,912.9326839300463,0.2,0.7781402958154297,0.0,0.2945350739538574,0.4632825969945512,False,False,15.0,0.8
svrp_013_e0070,923.8596875731077,0.10666666666666667,0.7866898772009199,0.0,0.2500058026335633,0.4310390906096032,False,False,8.0,0.8
svrp_013_e0071,940.9546882851618,0.175,0.7672360989073828,0.0,0.2793090247268457,0.3900904054599336,False,False,15.0,0.7
svrp_013_e0072,941.7440973711057,0.02666666666666667,0.7386088935261739,0.0,0.1979855567148768,0.38844135843937777,False,False,2.0,0.8
svrp_013_e0073,942.5023993920441,1.0,0.9124017490602403,0.0,0.7281004372650601,0.38687557491885854,True,True,69.0,1.0
svrp_013_e0074,950.7926197972677,1.0,0.8160575968648203,0.0,0.7040143992162051,0.6473805066443528,True,True,120.0,1.0
svrp_013_e0075,952.7715137147586,1.0,0.7789400464016478,0.0,0.694735011600412,0.6868387675330219,True,True,120.0,1.0
svrp_013_e0076,956.8201972768172,0.06666666666666667,0.5152493845721058,0.0,0.16214567947635977,0.6734846760319719,False,False,5.0,0.8
svrp_013_e0077,995.4497699845867,0.2,0.6855531181395502,0.0,0.27138827953488753,0.48724034441257014,False,False,15.0,0.8
svrp_013_e0078,1031.0983324141027,0.08333333333333333,0.7115941910882944,0.0,0.21956521443874025,0.38898212146083866,False,False,10.0,0.5
svrp_013_e0079,1052.1491734343085,0.175,0.8097294094198766,0.0,0.28993235235496917,0.35135028520671074,False,False,15.0,0.7
svrp_013_e0080,1109.7661347234152,0.175,0.7759510868722679,0.0,0.28148777171806694,0.2927055234911942,False,False,15.0,0.7
svrp_013_e0081,1123.302295503066,0.13333333333333333,0.6855196148779884,0.0,0.23804657038616378,0.2848581111916293,False,False,10.0,0.8
svrp_013_e0082,1146.649254474702,0.2,0.9167876660001124,0.0,0.32919691650002814,0.2745590757775891,True,True,15.0,0.8
svrp_013_e0083,1190.845081192242,0.175,0.7654646784703839,0.0,0.27886616961759597,0.4819009131636526,False,False,15.0,0.7
svrp_013_e0084,1220.2783273693258,0.175,0.7343053436343556,0.0,0.27107633590858893,0.39912896810902165,False,False,15.0,0.7
svrp_013_e0085,1220.6527426146258,0.04666666666666666,0.710376396951282,0.0,0.2009274325711538,0.39829377323938364,False,False,4.0,0.7
svrp_013_e0086,1222.1185129496257,0.175,0.9296662013464423,0.0,0.3199165503366106,0.39506888602475976,False,False,15.0,0.7
svrp_013_e0087,1232.3119559259362,0.2,0.8481747504824823,0.0,0.31204368762062057,0.3745001674639534,False,False,15.0,0.8
svrp_013_e0088,1255.9864895004787,0.45,0.969914916751174,0.0,0.46747872918779354,0.3372859104397541,True,True,30.0,0.9
svrp_013_e0089,1258.384924223454,0.175,0.7472667969297542,0.0,0.2743166992324385,0.6840983242097539,False,False,15.0,0.7
svrp_013_e0090,1276.8601870287166,0.2,0.9517678455493878,0.0,0.33794196138734695,0.5790277585967818,False,False,15.0,0.8
svrp_013_e0091,1306.412325637425,0.2,0.7551086810290053,0.0,0.28877717025725136,0.4612115083645831,False,False,15.0,0.8
svrp_013_e0092,1309.1209464861968,0.016666666666666666,0.7258612828224106,0.0,0.18979865403893598,0.452802120540932,False,False,2.0,0.5
svrp_013_e0093,1340.3087043396263,0.175,0.8193830727423033,0.0,0.2923457681855758,0.37702886704249294,False,False,15.0,0.7
svrp_013_e0094,1357.7741779287678,0.01,0.7412806210633525,0.0,0.19032015526583812,0.3477518628858885,False,False,2.0,0.3
svrp_013_e0095,1403.9136279676597,0.9,0.7760647030831858,0.5371900826446281,0.7783136964319535,0.29892754379794395,True,True,120.0,0.9
svrp_013_e0096,1404.7836367922437,0.175,0.6446036678659676,0.0,0.2486509169664919,0.6941655931276649,False,False,15.0,0.7
svrp_013_e0097,1411.979836186059,0.175,0.9674581290827301,0.0,0.3293645322706825,0.6487180236811739,False,False,15.0,0.7
svrp_013_e0098,1425.0855804548369,0.08000000000000002,0.7496575757092625,0.0,0.22741439392731563,0.5775590340449086,False,False,6.0,0.8
svrp_013_e0099,1429.889739036137,0.1875,0.6875315456510054,0.0,0.26563288641275135,0.5547847887030324,False,False,15.0,0.75
