event_id,trigger,solver_called
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0042,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0043,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0044,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0045,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0046,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0047,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0048,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0049,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0050,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0051,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0052,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0053,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0054,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0055,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0056,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0057,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0058,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0059,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0060,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0061,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0062,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0063,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0064,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0065,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0066,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0067,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0068,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0069,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0070,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0071,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0072,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0073,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0074,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0075,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0076,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0077,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0078,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0079,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0080,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0081,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0082,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0083,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0084,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0085,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0086,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0087,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0088,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0089,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0090,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0091,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0092,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0093,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0094,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0095,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0096,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0097,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0098,True,True
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0099,True,True
