event_id,trigger,solver_called
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0077,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0078,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0079,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0080,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0081,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0082,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0083,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0084,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0085,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0086,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0087,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0088,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0089,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0090,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0091,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0092,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0093,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0094,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0095,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0096,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0097,False,False
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0098,True,True
enrips_ORTEC-VRPTW-ASYM-02182cf8-d1-n327-k20_e0099,False,False
