event_id,trigger,solver_called
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0042,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0043,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0044,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0045,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0046,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0047,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0048,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0049,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0050,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0051,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0052,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0053,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0054,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0055,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0056,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0057,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0058,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0059,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0060,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0061,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0062,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0063,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0064,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0065,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0066,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0067,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0068,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0069,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0070,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0071,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0072,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0073,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0074,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0075,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0076,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0077,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0078,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0079,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0080,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0081,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0082,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0083,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0084,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0085,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0086,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0087,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0088,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0089,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0090,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0091,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0092,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0093,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0094,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0095,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0096,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0097,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0098,False,False
enrips_ORTEC-VRPTW-ASYM-01829532-d1-n324-k22_e0099,False,False
